train_size,CNN_standard,CNN_matern,CNN_beta,Transformer_standard,Transformer_matern,Transformer_beta,MLP_standard,MLP_matern,MLP_beta
2060.101,0.8675686,0.86747396,0.629254,0.9309470300000001,0.930847658,0.6807167000000001,0.8041901699999999,0.804100262,0.5777912999999999
2160.606,0.86805964,0.867955,0.62875456,0.9314626220000001,0.9313527500000001,0.680192288,0.804656658,0.80455725,0.577316832
2261.111,0.8685243,0.86841094,0.6285156,0.931950515,0.9318314870000001,0.67994138,0.805098085,0.8049903929999999,0.5770898199999999
2361.6162,0.86896515,0.8688441,0.6284989,0.9324134075,0.9322863050000001,0.679923845,0.8055168924999999,0.8054018949999999,0.5770739549999999
2462.121,0.8693843,0.8692567,0.62867194,0.932853515,0.932719535,0.6801055370000001,0.805915085,0.8057938649999999,0.577238343
2562.6262,0.8697837,0.86965036,0.62900734,0.933272885,0.933132878,0.6804577070000001,0.806294515,0.8061678419999999,0.577556973
2663.1313,0.87016505,0.8700268,0.6294819,0.9336733025,0.9335281400000001,0.680955995,0.8066567975,0.8065254599999999,0.578007805
2763.6365,0.8705298,0.87038726,0.6300754,0.9340562900000001,0.933906623,0.68157917,0.8070033099999999,0.806867897,0.5785716299999999
2864.1414,0.8708793,0.8707331,0.63077086,0.9344232650000001,0.9342697550000001,0.6823094030000001,0.807335335,0.807196445,0.579232317
2964.6465,0.8712147,0.87106526,0.6315535,0.934775435,0.934618523,0.6831311750000001,0.807653965,0.8075119969999999,0.5799758249999999
3065.1516,0.871537,0.8713848,0.6324106,0.93511385,0.93495404,0.68403113,0.80796015,0.8078155599999999,0.58079007
3165.6565,0.87184715,0.8716926,0.6333313,0.9354395075,0.9352772300000001,0.684997865,0.8082547925,0.80810797,0.581664735
3266.1616,0.87214607,0.87198955,0.6343059,0.9357533735000001,0.9355890275000001,0.686021195,0.8085387664999999,0.8083900725,0.5825906049999999
3366.6667,0.8724344,0.87227625,0.6353264,0.9360561200000002,0.9358900625000001,0.68709272,0.80881268,0.8086624374999999,0.5835600799999999
3467.1716,0.8727128,0.87255335,0.6363853,0.9363484400000001,0.9361810175,0.688204565,0.8090771599999999,0.8089256825,0.584566035
3567.6768,0.87298197,0.8728214,0.63747656,0.9366310685,0.93646247,0.689350388,0.8093328715,0.8091803299999999,0.5856027319999999
3668.182,0.8732425,0.873081,0.63859475,0.936904625,0.93673505,0.6905244875000001,0.809580375,0.80942695,0.5866650124999999
3768.6868,0.8734949,0.8733327,0.63973504,0.937169645,0.936999335,0.6917217920000001,0.8098201549999999,0.8096660649999999,0.587748288
3869.192,0.8737396,0.8735768,0.6408932,0.93742658,0.9372556400000001,0.6929378600000001,0.8100526199999999,0.80989796,0.58884854
3969.697,0.87397707,0.8738139,0.6420656,0.9376759235000001,0.937504595,0.6941688800000001,0.8102782165,0.810123205,0.5899623199999999
4070.2024,0.8742077,0.87404424,0.64324903,0.9379180850000001,0.9377464520000001,0.6954114815000001,0.810497315,0.810342028,0.5910865784999999
4170.707,0.8744318,0.87426823,0.64444077,0.9381533900000001,0.9379816415000001,0.6966628085000001,0.8107102099999999,0.8105548184999999,0.5922187314999999
4271.212,0.8746497,0.87448615,0.64563817,0.938382185,0.9382104575,0.6979200785,0.8109172149999999,0.8107618424999999,0.5933562615
4371.7173,0.8748618,0.87469834,0.64683926,0.93860489,0.938433257,0.6991812230000001,0.81111871,0.810963423,0.594497297
4472.222,0.8750684,0.87490505,0.6480419,0.93882182,0.9386503025,0.700443995,0.8113149799999999,0.8111597974999999,0.5956398049999999
4572.727,0.87526965,0.8751066,0.64924467,0.9390331325000001,0.9388619300000001,0.7017069035,0.8115061674999999,0.8113512699999998,0.5967824365
4673.2324,0.8754659,0.87530315,0.650446,0.9392391950000001,0.9390683075000001,0.7029683,0.811692605,0.8115379924999999,0.5979237
4773.7373,0.87565744,0.87549496,0.6516445,0.9394403120000001,0.9392697080000001,0.704226725,0.8118745679999999,0.811720212,0.5990622749999999
4874.242,0.87584436,0.8756823,0.65283924,0.939636578,0.939466415,0.7054812020000001,0.812052142,0.811898185,0.600197278
4974.7476,0.8760269,0.8758652,0.65402913,0.9398282450000001,0.9396584600000001,0.7067305865,0.812225555,0.8120719399999999,0.6013276734999999
5075.2524,0.8762053,0.8760441,0.65521336,0.940015565,0.9398463050000001,0.707974028,0.8123950349999999,0.8122418949999999,0.602452692
5175.758,0.8763797,0.876219,0.656391,0.940198685,0.94002995,0.70921055,0.8125607149999999,0.8124080499999999,0.6035714499999999
5276.2627,0.87655026,0.87639004,0.65756166,0.9403777730000001,0.9402095420000001,0.7104397430000001,0.8127227469999999,0.8125705379999999,0.604683577
5376.7676,0.87671715,0.87655747,0.65872455,0.9405530075,0.9403853435,0.7116607775,0.8128812924999999,0.8127295964999999,0.6057883224999999
5477.273,0.87688047,0.8767214,0.6598793,0.9407244935000001,0.94055747,0.712873265,0.8130364465,0.81288533,0.6068853349999999
5577.778,0.87704045,0.8768819,0.66102564,0.9408924725000001,0.9407259950000001,0.7140769220000001,0.8131884274999999,0.8130378049999999,0.6079743579999999
5678.2827,0.87719715,0.87703925,0.6621628,0.9410570075,0.9408912125000001,0.7152709400000001,0.8133372925,0.8131872875,0.60905466
5778.788,0.87735075,0.8771934,0.6632909,0.9412182875,0.94105307,0.716455445,0.8134832124999999,0.81333373,0.610126355
5879.293,0.87750137,0.8773446,0.6644094,0.9413764385,0.9412118300000001,0.7176298700000001,0.8136263014999999,0.81347737,0.61118893
5979.798,0.87764907,0.8774929,0.66551816,0.9415315235000001,0.9413675450000001,0.718794068,0.8137666164999999,0.813618255,0.6122422519999999
6080.3027,0.87779385,0.87763846,0.66661716,0.9416835425000001,0.9415203830000001,0.7199480180000001,0.8139041574999999,0.813756537,0.613286302
6180.808,0.87793607,0.8777812,0.6677061,0.9418328735,0.9416702600000001,0.721091405,0.8140392664999999,0.81389214,0.6143207949999999
6281.3135,0.87807566,0.87792146,0.6687848,0.9419794430000001,0.9418175330000002,0.72222404,0.8141718769999999,0.8140253869999999,0.61534556
6381.8184,0.87821275,0.87805915,0.6698533,0.9421233875,0.9419621075000001,0.723345965,0.8143021125,0.8141561924999999,0.6163606349999999
6482.323,0.8783474,0.8781944,0.67091155,0.9422647700000001,0.9421041200000001,0.7244571275,0.8144300299999999,0.81428468,0.6173659725
6582.828,0.87847966,0.8783273,0.6719595,0.942403643,0.9422436650000001,0.7255574750000001,0.814555677,0.814410935,0.618361525
6683.333,0.87860966,0.87845796,0.6729972,0.942540143,0.942380858,0.72664706,0.8146791769999999,0.8145350619999999,0.6193473399999999
6783.8384,0.87873745,0.8785864,0.6740244,0.9426743225,0.9425157200000001,0.72772562,0.8148005775,0.8146570799999999,0.62032318
6884.3438,0.87886316,0.8787128,0.67504144,0.942806318,0.94264844,0.7287935120000001,0.8149200019999999,0.8147771599999999,0.6212893679999999
6984.8486,0.8789868,0.878837,0.67604804,0.94293614,0.9427788500000001,0.729850442,0.8150374599999999,0.8148951499999999,0.6222456379999999
7085.3535,0.8791084,0.87895924,0.6770445,0.9430638200000001,0.9429072020000001,0.7308967250000001,0.8151529799999999,0.815011278,0.623192275
7185.8584,0.8792281,0.8790795,0.6780307,0.943189505,0.9430334750000001,0.731932235,0.8152666949999999,0.8151255249999999,0.6241291649999999
7286.3633,0.8793459,0.8791979,0.6790067,0.9433131950000001,0.9431577950000001,0.732957035,0.8153786049999999,0.8152380049999999,0.625056365
7386.8687,0.8794619,0.87931454,0.67997277,0.943434995,0.943280267,0.7339714085000001,0.815488805,0.815348813,0.6259741314999999
7487.374,0.87957615,0.87942934,0.6809287,0.9435549575000001,0.943400807,0.7349751350000001,0.8155973424999999,0.8154578729999999,0.626882265
7587.879,0.8796886,0.8795424,0.6818747,0.9436730300000001,0.9435195200000001,0.735968435,0.81570417,0.8155652799999998,0.6277809649999999
7688.384,0.8797995,0.8796538,0.68281096,0.943789475,0.94363649,0.736951508,0.8158095249999999,0.81567111,0.628670412
7788.8887,0.8799087,0.8797636,0.68373734,0.943904135,0.94375178,0.737924207,0.8159132649999999,0.8157754199999999,0.6295504729999999
7889.394,0.88001627,0.8798718,0.6846542,0.9440170835000001,0.94386539,0.7388869100000001,0.8160154565,0.8158782099999999,0.6304214899999999
7989.899,0.88012236,0.8799784,0.68556136,0.9441284780000001,0.9439773200000001,0.739839428,0.8161162419999999,0.81597948,0.631283292
8090.4043,0.8802269,0.88008356,0.6864592,0.9442382450000001,0.944087738,0.7407821600000001,0.816215555,0.816079382,0.63213624
8190.909,0.8803301,0.8801872,0.68734753,0.9443466050000001,0.94419656,0.7417149065,0.8163135949999999,0.8161778399999999,0.6329801535
8291.414,0.8804318,0.88028944,0.6882267,0.9444533900000001,0.9443039120000001,0.742638035,0.8164102099999999,0.8162749679999999,0.6338153649999999
8391.919,0.88053215,0.88039035,0.68909675,0.9445587575000001,0.9444098675,0.7435515875,0.8165055424999998,0.8163708325,0.6346419125
8492.424,0.88063115,0.8804898,0.68995774,0.9446627075000001,0.9445142900000001,0.744455627,0.8165995924999999,0.8164653099999999,0.635459853
8592.93,0.8807288,0.88058805,0.6908097,0.9447652400000001,0.9446174525000001,0.745350185,0.8166923599999999,0.8165586474999998,0.6362692149999999
8693.435,0.88082516,0.8806849,0.69165295,0.944866418,0.9447191450000001,0.7462355975000001,0.816783902,0.8166506549999999,0.6370703025
8793.939,0.88092035,0.8807806,0.6924874,0.9449663675000001,0.9448196300000001,0.7471117700000001,0.8168743325,0.8167415699999999,0.6378630299999999
8894.444,0.88101435,0.88087493,0.69331336,0.9450650675,0.9449186765,0.747979028,0.8169636324999999,0.8168311834999998,0.6386476919999999
8994.949,0.88110703,0.88096815,0.6941308,0.9451623815000001,0.9450165575,0.7488373400000001,0.8170516784999999,0.8169197424999999,0.63942426
9095.454,0.88119864,0.88106024,0.6949398,0.9452585720000001,0.9451132520000001,0.74968679,0.817138708,0.817007228,0.64019281
9195.96,0.8812891,0.88115114,0.6957406,0.9453535550000001,0.9452086970000001,0.7505276300000001,0.817224645,0.817093583,0.64095357
9296.465,0.8813784,0.88124096,0.6965332,0.9454473200000001,0.945303008,0.75135986,0.8173094799999999,0.8171789119999999,0.6417065399999999
9396.97,0.8814667,0.8813297,0.6973177,0.9455400350000001,0.945396185,0.752183585,0.817393365,0.817263215,0.642451815
9497.475,0.8815539,0.8814173,0.69809425,0.945631595,0.945488165,0.7529989625000001,0.817476205,0.8173464349999999,0.6431895375
9597.9795,0.8816401,0.88150394,0.6988631,0.9457221050000001,0.9455791370000001,0.753806255,0.817558095,0.8174287429999999,0.6439199449999999
9698.484,0.88172525,0.88158953,0.6996241,0.9458115125000001,0.9456690065,0.754605305,0.8176389875,0.8175100535,0.6446428949999999
9798.99,0.8818094,0.8816742,0.7003775,0.94589987,0.94575791,0.755396375,0.81771893,0.81759049,0.645358625
9899.495,0.8818926,0.88175774,0.7011234,0.9459872300000001,0.945845627,0.75617957,0.81779797,0.817669853,0.6460672299999999
10000.0,0.8819749,0.8818404,0.70186186,0.946073645,0.94593242,0.756954953,0.817876155,0.8177483799999999,0.6467687669999999
