train_size,CNN_standard,CNN_matern,CNN_beta,Transformer_standard,Transformer_matern,Transformer_beta,MLP_standard,MLP_matern,MLP_beta
11878.788,0.8982457,0.89775234,0.76013076,0.963157985,0.962639957,0.8181372980000001,0.833333415,0.832864723,0.7021242219999999
12180.809,0.89838403,0.8978949,0.75991315,0.9633032315000001,0.9627896450000001,0.8179088075000001,0.8334648284999999,0.833000155,0.7019174925
12482.828,0.8985184,0.8980335,0.7597121,0.9634443200000001,0.9629351750000001,0.817697705,0.83359248,0.8331318249999999,0.701726495
12784.849,0.8986489,0.89816827,0.7595265,0.963581345,0.9630766835000001,0.817502825,0.8337164549999999,0.8332598564999999,0.7015501749999999
13086.869,0.8987758,0.8982996,0.7593553,0.96371459,0.96321458,0.817323065,0.83383701,0.8333846199999999,0.701387535
13388.889,0.8988994,0.8984274,0.75919753,0.9638443700000001,0.9633487700000001,0.8171574065,0.8339544299999999,0.8335060299999999,0.7012376535
13690.909,0.8990197,0.898552,0.75905234,0.963970685,0.9634796000000001,0.8170049570000001,0.8340687149999999,0.8336243999999999,0.7010997229999999
13992.93,0.899137,0.89867353,0.7589189,0.96409385,0.9636072065000001,0.816864845,0.8341801499999999,0.8337398535,0.7009729549999999
14294.949,0.89925134,0.89879215,0.7587964,0.964213907,0.9637317575000001,0.8167362200000001,0.8342887729999999,0.8338525425,0.70085658
14596.97,0.8993629,0.89890796,0.7586843,0.964331045,0.963853358,0.816618515,0.8343947549999999,0.8339625619999999,0.7007500849999999
14898.99,0.8994719,0.899021,0.75858176,0.9644454950000001,0.96397205,0.8165108480000001,0.8344983049999999,0.83406995,0.7006526719999999
15201.01,0.89957833,0.8991316,0.7584884,0.9645572465000001,0.9640881800000001,0.81641282,0.8345994134999999,0.83417502,0.7005639799999999
15503.03,0.89968234,0.89923966,0.7584035,0.9646664570000001,0.9642016430000001,0.816323675,0.834698223,0.8342776769999999,0.700483325
15805.051,0.899784,0.89934546,0.75832665,0.9647732000000001,0.9643127330000001,0.8162429825,0.8347948,0.834378187,0.7004103174999999
16107.071,0.8998836,0.8994489,0.75825727,0.96487778,0.9644213450000001,0.8161701335,0.83488942,0.8344764549999999,0.7003444065
16409.09,0.899981,0.8995502,0.758195,0.9649800500000001,0.96452771,0.81610475,0.83498195,0.8345726899999999,0.7002852499999999
16711.111,0.90007645,0.89964944,0.75813943,0.9650802725000001,0.9646319120000001,0.8160464015,0.8350726275,0.834666968,0.7002324584999999
17013.13,0.9001699,0.89974666,0.75809014,0.965178395,0.9647339930000001,0.815994647,0.8351614049999999,0.834759327,0.7001856329999999
17315.152,0.9002615,0.89984196,0.75804675,0.9652745750000001,0.9648340580000001,0.8159490875000001,0.835248425,0.834849862,0.7001444124999999
17617.172,0.90035135,0.8999354,0.75800896,0.9653689175000001,0.9649321700000001,0.815909408,0.8353337824999999,0.83493863,0.7001085119999999
17919.191,0.90043944,0.90002704,0.7579765,0.965461412,0.965028392,0.8158753250000002,0.8354174679999999,0.835025688,0.700077675
18221.21,0.9005259,0.90011704,0.75794894,0.965552195,0.9651228920000001,0.8158463870000001,0.835499605,0.835111188,0.7000514929999999
18523.232,0.90061074,0.90020525,0.7579261,0.965641277,0.9652155125,0.8158224050000001,0.8355802029999999,0.8351949874999999,0.700029795
18825.254,0.900694,0.900292,0.75790775,0.9657287000000001,0.9653066,0.8158031375,0.8356592999999999,0.8352774,0.7000123625
19127.273,0.90077585,0.90037704,0.75789356,0.9658146425000002,0.965395892,0.815788238,0.8357370574999999,0.835358188,0.6999988819999999
19429.293,0.90085626,0.90046066,0.75788337,0.965899073,0.965483693,0.8157775385,0.8358134469999999,0.835437627,0.6999892014999999
19731.312,0.90093523,0.90054286,0.757877,0.9659819915000001,0.965570003,0.81577085,0.8358884684999999,0.8355157169999999,0.69998315
20033.332,0.9010129,0.9006237,0.7578741,0.966063545,0.9656548850000001,0.815767805,0.835962255,0.835592515,0.699980395
20335.354,0.9010893,0.90070313,0.7578746,0.966143765,0.9657382865,0.81576833,0.836034835,0.8356679735,0.6999808699999999
20637.375,0.9011645,0.9007812,0.7578783,0.9662227250000001,0.96582026,0.8157722150000001,0.836106275,0.8357421399999999,0.6999843849999999
20939.395,0.9012383,0.90085804,0.757885,0.9663002150000001,0.9659009420000001,0.8157792500000001,0.836176385,0.835815138,0.69999075
21241.414,0.9013111,0.9009337,0.7578946,0.9663766550000001,0.965980385,0.81578933,0.8362455449999999,0.8358870149999998,0.69999987
21543.434,0.9013827,0.9010081,0.75790685,0.9664518350000001,0.966058505,0.8158021925000001,0.8363135649999999,0.835957695,0.7000115075
21845.455,0.9014532,0.9010814,0.7579217,0.96652586,0.9661354700000001,0.8158177850000001,0.83638054,0.83602733,0.7000256149999999
22147.475,0.9015226,0.9011535,0.7579391,0.96659873,0.9662111750000001,0.815836055,0.8364464699999999,0.836095825,0.700042145
22449.496,0.90159094,0.90122455,0.7579587,0.966670487,0.9662857775000001,0.815856635,0.8365113929999999,0.8361633224999999,0.7000607649999999
22751.516,0.90165836,0.9012945,0.7579805,0.9667412780000001,0.966359225,0.815879525,0.8365754419999999,0.836229775,0.7000814749999998
23053.535,0.90172476,0.9013635,0.7580045,0.966810998,0.966431675,0.815904725,0.836638522,0.8362953249999999,0.7001042749999999
23355.555,0.9017902,0.90143144,0.75803035,0.9668797100000001,0.966503012,0.8159318675,0.8367006899999999,0.836359868,0.7001288324999999
23657.576,0.90185475,0.9014984,0.75805813,0.9669474875000001,0.9665733200000001,0.8159610365000001,0.8367620124999999,0.83642348,0.7001552234999999
23959.596,0.90191835,0.9015644,0.7580877,0.9670142675000001,0.9666426200000001,0.8159920850000001,0.8368224324999999,0.83648618,0.700183315
24261.617,0.9019811,0.9016295,0.758119,0.967080155,0.966710975,0.8160249500000001,0.836882045,0.8365480249999999,0.7002130499999999
24563.637,0.902043,0.9016937,0.7581518,0.9671451500000001,0.9667783850000001,0.81605939,0.83694085,0.836609015,0.70024421
24865.656,0.9021041,0.90175706,0.75818616,0.967209305,0.9668449130000001,0.8160954680000001,0.8369988949999999,0.8366692069999999,0.700276852
25167.676,0.9021643,0.9018195,0.758222,0.9672725150000001,0.966910475,0.8161331000000001,0.837056085,0.836728525,0.7003108999999998
25469.697,0.90222377,0.9018811,0.7582592,0.9673349585000001,0.9669751550000001,0.81617216,0.8371125814999999,0.8367870449999999,0.70034624
25771.717,0.9022825,0.90194196,0.7582977,0.967396625,0.9670390580000001,0.816212585,0.837168375,0.836844862,0.7003828149999999
26073.738,0.9023404,0.902002,0.7583374,0.9674574200000001,0.9671021000000001,0.8162542700000001,0.83722338,0.8369018999999999,0.70042053
26375.758,0.9023977,0.9020612,0.75837827,0.9675175850000001,0.9671642600000001,0.8162971835,0.8372778149999999,0.8369581399999999,0.7004593565
26677.777,0.9024542,0.9021197,0.75842035,0.96757691,0.9672256850000001,0.8163413675,0.83733149,0.8370137149999999,0.7004993325
26979.797,0.90251005,0.9021775,0.7584634,0.9676355525,0.967286375,0.81638657,0.8373845474999999,0.8370686249999999,0.70054023
27281.818,0.9025651,0.9022346,0.7585075,0.9676933550000001,0.96734633,0.8164328750000001,0.8374368449999999,0.83712287,0.700582125
27583.838,0.9026196,0.90229094,0.7585525,0.96775058,0.9674054870000001,0.816480125,0.8374886199999999,0.8371763929999999,0.7006248749999999
27885.86,0.9026735,0.9023466,0.7585984,0.9678071750000001,0.9674639300000001,0.8165283200000001,0.8375398249999999,0.8372292699999999,0.7006684799999999
28187.879,0.90272665,0.9024016,0.75864524,0.9678629825,0.96752168,0.816577502,0.8375903174999999,0.83728152,0.700712978
28489.898,0.90277916,0.902456,0.7586928,0.967918118,0.9675788000000001,0.81662744,0.837640202,0.8373332,0.7007581599999999
28791.92,0.9028312,0.9025097,0.75874114,0.96797276,0.967635185,0.8166781970000001,0.8376896399999999,0.8373842149999999,0.700804083
29093.94,0.9028825,0.90256274,0.7587902,0.9680266250000001,0.9676908770000001,0.81672971,0.8377383749999999,0.8374346029999999,0.7008506899999999
29395.959,0.90293336,0.90261525,0.75884,0.968080028,0.9677460125,0.816782,0.837786692,0.8374844874999999,0.7008979999999999
29697.98,0.9029836,0.9026671,0.7588904,0.96813278,0.967800455,0.81683492,0.83783442,0.8375337449999999,0.7009458799999999
30000.0,0.90303326,0.90271837,0.7589415,0.968184923,0.9678542885000001,0.8168885750000001,0.8378815969999999,0.8375824514999999,0.700994425
